Name,Slug,Collection ID,Item ID,Created On,Updated On,Published On,Type of Membership,Level of Membership,Community Logo,Digital Campaign Report (Operator Access Platinum Only),Digital Campaign Report URL (Operator Access Platinum Only)
Grand Living At Citrus Hills,grand-living-at-citrus-hills,64107c2302e99de2b6724a6c,64107c2302e99d68d57257ae,Wed Sep 14 2022 14:53:04 GMT+0000 (Coordinated Universal Time),Wed Sep 14 2022 14:53:51 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d2b2c72548d_Grand-Living-at-Citrus-Hills-Senior-Community-Hernando-FL-Logo.png,,
Grand Villa Of Altamonte Springs,grand-villa-of-altamonte-springs,64107c2302e99de2b6724a6c,64107c2302e99d1af1725b4d,Fri Nov 25 2022 18:43:12 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 14:23:24 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d549f725c12_grandvilla_logo.webp,,
Grand Villa Of Dunedin,grand-villa-of-dunedin,64107c2302e99de2b6724a6c,64107c2302e99dbf2b725b51,Fri Nov 25 2022 18:52:04 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 14:23:09 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d549f725c12_grandvilla_logo.webp,,
Grand Villa Of Englewood,grand-villa-of-englewood,64107c2302e99de2b6724a6c,64107c2302e99db707725b4b,Fri Nov 25 2022 18:52:41 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 14:23:17 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d549f725c12_grandvilla_logo.webp,,
Grand Villa Of Largo,grand-villa-of-largo,64107c2302e99de2b6724a6c,64107c2302e99d9222725b4c,Fri Nov 25 2022 18:53:16 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 14:23:31 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d549f725c12_grandvilla_logo.webp,,
Grand Villa Of Pinellas Park,grand-villa-of-pinellas-park,64107c2302e99de2b6724a6c,64107c2302e99d4e65725b50,Fri Nov 25 2022 18:53:42 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 14:23:39 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d549f725c12_grandvilla_logo.webp,,
Grand Villa Of Sarasota,grand-villa-of-sarasota,64107c2302e99de2b6724a6c,64107c2302e99d3617725b4f,Fri Nov 25 2022 18:54:14 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 14:23:45 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d549f725c12_grandvilla_logo.webp,,
Grand Villa Of St Petersburg,grand-villa-of-st-petersburg,64107c2302e99de2b6724a6c,64107c2302e99d7334725b4e,Fri Nov 25 2022 18:54:47 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 14:23:53 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d549f725c12_grandvilla_logo.webp,,
Greenfield Reflections Of Strasburg,greenfield-reflections-of-strasburg,64107c2302e99de2b6724a6c,64107c2302e99d6ad2725ac6,Tue Oct 11 2022 14:28:42 GMT+0000 (Coordinated Universal Time),Tue Oct 11 2022 14:28:42 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d1faf725bc1_New-Greenfield-Logo-cropped.png,,
Greenfield Reflections Of Woodstock,greenfield-reflections-of-woodstock,64107c2302e99de2b6724a6c,64107c2302e99d122d725ac3,Tue Oct 11 2022 14:29:22 GMT+0000 (Coordinated Universal Time),Tue Oct 11 2022 14:29:22 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d1faf725bc1_New-Greenfield-Logo-cropped.png,,
Greenfield Senior Living Of Spotsylvania,greenfield-senior-living-of-spotsylvania,64107c2302e99de2b6724a6c,64107c2302e99d0165725ac7,Mon Oct 17 2022 17:21:57 GMT+0000 (Coordinated Universal Time),Mon Oct 17 2022 17:22:04 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d1faf725bc1_New-Greenfield-Logo-cropped.png,,
Greenfield Senior Living Of Strasburg,greenfield-senior-living-of-strasburg,64107c2302e99de2b6724a6c,64107c2302e99d3145725ac4,Thu Oct 06 2022 18:59:44 GMT+0000 (Coordinated Universal Time),Thu Oct 06 2022 18:59:44 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d1faf725bc1_New-Greenfield-Logo-cropped.png,,
Greenfield Senior Living Of Williamsburg,greenfield-senior-living-of-williamsburg,64107c2302e99de2b6724a6c,64107c2302e99d07df725ac5,Thu Oct 06 2022 18:53:32 GMT+0000 (Coordinated Universal Time),Thu Oct 06 2022 18:53:32 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d1faf725bc1_New-Greenfield-Logo-cropped.png,,
Greenfield Senior Living Of Woodstock,greenfield-senior-living-of-woodstock,64107c2302e99de2b6724a6c,64107c2302e99dbb22725ac2,Thu Oct 06 2022 18:54:16 GMT+0000 (Coordinated Universal Time),Thu Oct 06 2022 18:54:16 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d1faf725bc1_New-Greenfield-Logo-cropped.png,,
GreenTree at Mt. Vernon,greentree-at-mt-vernon,64107c2302e99de2b6724a6c,64107c2302e99d8120725b22,Thu Nov 17 2022 16:12:53 GMT+0000 (Coordinated Universal Time),Thu Nov 17 2022 16:12:53 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d1e4c725bd9_GreenTree_logo.webp,,
Heritage Place Senior Living,heritage-place-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d6210725adc,Tue Oct 11 2022 14:05:03 GMT+0000 (Coordinated Universal Time),Tue Oct 11 2022 14:05:03 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d0b887259fb_bridge-senior-living-logo-1.png,,
Heron House,heron-house,64107c2302e99de2b6724a6c,64107c2302e99d74e6725aec,Wed Oct 12 2022 16:58:01 GMT+0000 (Coordinated Universal Time),Wed Oct 12 2022 16:58:01 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d071f725bc8_Heron-House-logo-color.png,,
Hickory Hill Retirement Community,hickory-hill-retirement-community,64107c2302e99de2b6724a6c,64107c2302e99d6ed2725ad2,Thu Oct 06 2022 19:23:19 GMT+0000 (Coordinated Universal Time),Thu Oct 06 2022 19:23:19 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99dc9a4725942_Hickory-Hill-logo.png,,
Hickory Woods Senior Living,hickory-woods-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d5d697257b6,Tue Sep 20 2022 14:55:12 GMT+0000 (Coordinated Universal Time),Tue Sep 20 2022 14:55:12 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99dc7c97255c3_Hickory_Woods.png,,
Holden of Bellevue ,holden-of-bellevue,64107c2302e99de2b6724a6c,64107c2302e99d9c987256fc,Thu Aug 11 2022 20:46:56 GMT+0000 (Coordinated Universal Time),Thu Aug 11 2022 20:46:56 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d84e2724e69_Bold_HoldenOfBellevue_Logo_Final_White_fyurjp%20copy.png,,
Holiday Country Squire,holiday-country-squire,64107c2302e99de2b6724a6c,64107c2302e99d861c725b2e,Fri Nov 18 2022 14:21:16 GMT+0000 (Coordinated Universal Time),Fri Nov 18 2022 14:21:16 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d94ef725bf3_Holiday-Country-Squire-Logo.svg,,
Holiday Curtis Creek,holiday-curtis-creek,64107c2302e99de2b6724a6c,64107c2302e99d0b5a725b19,Fri Nov 04 2022 18:48:34 GMT+0000 (Coordinated Universal Time),Fri Nov 04 2022 18:48:34 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d85b9725bdc_Holiday-Curtis-Creek-Logo.svg,,
Holiday Lincoln Square,holiday-lincoln-square,64107c2302e99de2b6724a6c,64107c2302e99da2a9725b1a,Fri Nov 04 2022 19:00:39 GMT+0000 (Coordinated Universal Time),Fri Nov 04 2022 19:00:39 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d233d725bd8_Holiday-Lincoln-Square-Logo.svg,,
Holiday Tallgrass Estates,holiday-tallgrass-estates,64107c2302e99de2b6724a6c,64107c2302e99d18f4725b33,Fri Nov 18 2022 15:14:35 GMT+0000 (Coordinated Universal Time),Fri Nov 18 2022 15:14:35 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99dd77f725beb_Holiday-Tallgrass-Estates-Logo.svg,,
Holland Farms Senior Living ,holland-farms-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d6835725aed,Wed Oct 12 2022 16:59:41 GMT+0000 (Coordinated Universal Time),Wed Oct 12 2022 16:59:41 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d6216725ad0_Holland-Farms-Logo.svg,,
Hunters Woods at Trails Edge,hunters-woods-at-trails-edge,64107c2302e99de2b6724a6c,64107c2302e99dbb61725b3e,Fri Nov 25 2022 15:47:49 GMT+0000 (Coordinated Universal Time),Fri Nov 25 2022 15:47:49 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d5c1f725c39_Hunters%20Woods%20At%20Trails%20Edge.png,,
Illinois Veterans Home,illinois-veterans-home,64107c2302e99de2b6724a6c,64107c2302e99d0d7e7257a8,Wed Sep 14 2022 14:47:00 GMT+0000 (Coordinated Universal Time),Wed Sep 14 2022 14:47:00 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99dda2a725476_logo.png,,
Jubilation,jubilation,64107c2302e99de2b6724a6c,64107c2302e99d3a98725b52,Tue Nov 29 2022 14:35:54 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 14:35:54 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d027d725c13_JUBILATION-logo.webp,,
Keystone Place At Terra Bella,keystone-place-at-terra-bella,64107c2302e99de2b6724a6c,64107c2302e99d023c725b53,Tue Nov 29 2022 14:49:26 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 14:49:26 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99dc78d725c14_Keystone-Place-logo-3.jpg,,
Kingsland Walk Senior Living ,kingsland-walk-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d33bb725b3a,Tue Nov 22 2022 16:00:18 GMT+0000 (Coordinated Universal Time),Tue Nov 22 2022 16:00:18 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99da277725c06_Kingsland-Walk-logo.webp,,
La Conner Retirement Inn,la-conner-retirement-inn,64107c2302e99de2b6724a6c,64107c2302e99d3140725abd,Thu Oct 06 2022 18:37:46 GMT+0000 (Coordinated Universal Time),Thu Oct 06 2022 18:37:46 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d72547257cd_La%20Conner.png,,
Laclede Groves,laclede-groves,64107c2302e99de2b6724a6c,64107c2302e99d1ec6725b39,Tue Nov 22 2022 15:45:42 GMT+0000 (Coordinated Universal Time),Tue Nov 22 2022 15:45:42 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d390b725c09_Laclede-Groves-logo.png,,
Lake Gibson Village,lake-gibson-village,64107c2302e99de2b6724a6c,64107c2302e99d46dd725b55,Tue Nov 29 2022 15:41:19 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 15:41:19 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99da11d725c15_Lake-Gibson-Village-logo.png,,
Lake House Assisted Living,lake-house-assisted-living,64107c2302e99de2b6724a6c,64107c2302e99d28b1725b21,Thu Nov 17 2022 16:00:44 GMT+0000 (Coordinated Universal Time),Thu Nov 17 2022 16:00:44 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d8225725be2_Lake-House-logo.webp,,
Lake Howard Heights,lake-howard-heights,64107c2302e99de2b6724a6c,64107c2302e99d7b7b725b56,Tue Nov 29 2022 16:34:29 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 16:34:29 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d0af6725c16_lake-howard-heights-logo.png,,
Lakes at Gainesville,lakes-at-gainesville,64107c2302e99de2b6724a6c,64107c2302e99d330b7256ff,Mon Aug 22 2022 15:56:58 GMT+0000 (Coordinated Universal Time),Mon Aug 22 2022 16:00:31 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d8c39725085_Lakes-at-Gainesvile_header.png,,
Lamar Court Assisted Living,lamar-court-assisted-living,64107c2302e99de2b6724a6c,64107c2302e99d4833725b2f,Fri Nov 18 2022 14:34:02 GMT+0000 (Coordinated Universal Time),Fri Nov 18 2022 14:34:02 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99db906725c02_Lamar-Court-logo.png,,
Landings at Gentry Park,landings-at-gentry-park,64107c2302e99de2b6724a6c,64107c2302e99d054e7257d4,Thu Sep 29 2022 13:51:07 GMT+0000 (Coordinated Universal Time),Thu Sep 29 2022 13:51:07 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d6fa2725765_Landings%20at%20Gentry%20Park.webp,,
Lassen House Senior Living,lassen-house-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d3548725b25,Thu Nov 17 2022 18:47:23 GMT+0000 (Coordinated Universal Time),Thu Nov 17 2022 18:47:23 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d373f725bda_Lassen-House-logo-2.png,,
Legacy Living Florence,legacy-living-florence,64107c2302e99de2b6724a6c,64107c2302e99d3aaa725b10,Tue Nov 01 2022 13:34:51 GMT+0000 (Coordinated Universal Time),Tue Nov 01 2022 13:34:51 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d1b71725bdd_Legacy%20Living%20Florence%20Logo.webp,,
Legacy Living Jasper,legacy-living-jasper,64107c2302e99de2b6724a6c,64107c2302e99d1761725b11,Tue Nov 01 2022 14:11:47 GMT+0000 (Coordinated Universal Time),Tue Nov 01 2022 14:11:47 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d2201725bdb_Legacy_Living_Jasper-logo.webp,,
Liberty Ridge Senior Living ,liberty-ridge-senior-living,64107c2302e99de2b6724a6c,64107c2302e99da0c4725b12,Tue Nov 01 2022 14:23:32 GMT+0000 (Coordinated Universal Time),Tue Nov 01 2022 14:23:32 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99dd4ed725bdf_Liberty-Ridge-Logo.webp,,
Magnolia Brook On Siegen ,magnolia-brook-on-siegen,64107c2302e99de2b6724a6c,64107c2302e99d2141725af4,Tue Oct 11 2022 14:07:13 GMT+0000 (Coordinated Universal Time),Mon Oct 17 2022 14:12:58 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d53f2725bcb_Magnolia-Brook-on-Siegen-logo.png,,
Maple Ridge Retirement Community,maple-ridge-retirement-community,64107c2302e99de2b6724a6c,64107c2302e99d2c18725b15,Tue Nov 01 2022 15:12:24 GMT+0000 (Coordinated Universal Time),Tue Nov 01 2022 15:12:24 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d4b70725bd6_Maple-Ridge-logo.png,,
Massey Springs Senior Living,massey-springs-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d0c2a7257b7,Tue Sep 20 2022 14:55:28 GMT+0000 (Coordinated Universal Time),Tue Sep 20 2022 14:55:28 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d3bf8725637_Massey_Springs.png,,
Mayfair Village Senior Living ,mayfair-village-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d7c05725b09,Fri Oct 28 2022 13:50:43 GMT+0000 (Coordinated Universal Time),Fri Oct 28 2022 13:50:43 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d9e2a725bd2_Mayfair-Village-logo-color.png,,
Meadow View Senior Living ,meadow-view-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d8452725ae9,Wed Oct 12 2022 16:51:39 GMT+0000 (Coordinated Universal Time),Wed Oct 12 2022 16:51:39 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99df05c7259bf_Meadow-View-logo.svg,,
Memberstack Test Community ,memberstack-test-community,64107c2302e99de2b6724a6c,64107c2302e99de20e7256e8,Wed Aug 24 2022 14:43:44 GMT+0000 (Coordinated Universal Time),Wed Aug 24 2022 14:45:31 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/61d2e3c9499f212051abd992/62f27b673498671e5c22066f_resident%20(1).png,,
Meridian at Brandon,meridian-at-brandon,64107c2302e99de2b6724a6c,64107c2302e99d20ec7257a1,Wed Sep 07 2022 15:38:49 GMT+0000 (Coordinated Universal Time),Wed Sep 07 2022 15:38:49 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d36b4724e45_The_MeridianBrandon_vector_xp6hla.webp,,
Merrill Gardens At Championsgate,merrill-gardens-at-championsgate,64107c2302e99de2b6724a6c,64107c2302e99dacb3725b20,Tue Nov 29 2022 16:46:11 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 16:50:04 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d98ae725be7_Merrill-Gardens-logo-2%20(1).png,,
Merrill Gardens at Kirkland,merrill-gardens-at-kirkland,64107c2302e99de2b6724a6c,64107c2302e99d1695725b1d,Thu Nov 17 2022 15:41:13 GMT+0000 (Coordinated Universal Time),Thu Nov 17 2022 15:41:13 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d98ae725be7_Merrill-Gardens-logo-2%20(1).png,,
Merrill Gardens At The University,merrill-gardens-at-the-university,64107c2302e99de2b6724a6c,64107c2302e99d47b8725b1f,Thu Nov 17 2022 15:24:04 GMT+0000 (Coordinated Universal Time),Thu Nov 17 2022 15:24:04 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d98ae725be7_Merrill-Gardens-logo-2%20(1).png,,
MerryWood On Park,merrywood-on-park,64107c2302e99de2b6724a6c,64107c2302e99ddb8a725ac8,Thu Oct 06 2022 19:05:46 GMT+0000 (Coordinated Universal Time),Thu Oct 06 2022 19:05:46 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d55997258ca_Merrywood-On-Park-logo.jpeg,,
Milestone Senior Living Eagle River,milestone-senior-living-eagle-river,64107c2302e99de2b6724a6c,64107c2302e99dc498725b47,Fri Nov 25 2022 17:31:30 GMT+0000 (Coordinated Universal Time),Fri Nov 25 2022 17:31:30 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d044b725c11_milestone-eagle-river_qjjqce.webp,,
Milestone Senior Living Eau Claire ,milestone-senior-living-eau-claire,64107c2302e99de2b6724a6c,64107c2302e99dd675725b45,Fri Nov 25 2022 17:17:21 GMT+0000 (Coordinated Universal Time),Fri Nov 25 2022 17:17:21 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99df88a725c0b_milestone-eau-claire-wi-logo_fofmwq.webp,,
Milestone Senior Living Rhinelander,milestone-senior-living-rhinelander,64107c2302e99de2b6724a6c,64107c2302e99d3a19725b44,Fri Nov 25 2022 17:03:33 GMT+0000 (Coordinated Universal Time),Fri Nov 25 2022 17:03:33 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d63eb725c0e_milestone-rhinelander-wi-logo_l0pbk1.webp,,
